onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
94.601	2.0	1-back	1.0	1.0	0.668	z	BR
96.616	2.0	1-back	0.0	1.0	0.517	f	BL
102.697	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
104.762	2.0	baseline	1.0	1.0	0.511	redcross.bmp	n/a
106.811	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.86	2.0	baseline	1.0	1.0	0.351	n/a	n/a
110.909	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.958	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.007	2.0	baseline	1.0	1.0	0.575	n/a	n/a
117.057	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.106	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.155	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.204	2.0	baseline	1.0	1.0	0.351	n/a	n/a
125.253	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
131.3	1.8	no_response	n/a	1.0	n/a	c	BL
133.099	1.8	no_response	n/a	0.0	0.894	p	BR
134.898	2.0	2-back	1.0	1.0	0.59	n	BL
136.914	2.0	2-back	0.0	1.0	0.731	x	TR
138.93	2.0	2-back	0.0	1.0	0.764	g	TL
140.946	2.0	2-back	1.0	1.0	0.586	p	TR
142.961	2.0	2-back	1.0	0.0	0.857	c	TL
144.977	2.0	2-back	0.0	1.0	0.715	x	BL
146.993	2.0	2-back	1.0	0.0	0.877	l	TL
149.009	2.0	2-back	0.0	1.0	0.697	v	TR
151.024	2.0	2-back	0.0	1.0	0.804	g	TR
153.04	2.0	2-back	0.0	1.0	0.725	t	BR
155.056	2.0	2-back	0.0	1.0	0.853	z	BL
157.071	2.0	2-back	1.0	1.0	0.703	n	BR
159.087	2.0	2-back	0.0	1.0	0.68	f	TL
161.103	2.0	2-back	0.0	1.0	0.717	n	TR
163.119	2.0	2-back	1.0	1.0	0.61	t	TL
165.134	2.0	2-back	0.0	1.0	0.665	v	BL
167.15	2.0	2-back	1.0	0.0	0.592	l	TL
169.166	2.0	2-back	0.0	0.0	0.951	r	TL
171.182	2.0	2-back	0.0	0.0	n/a	s	BR
173.197	2.0	2-back	0.0	1.0	0.606	v	BL
175.213	2.0	2-back	1.0	1.0	0.702	n	BR
177.229	2.0	2-back	0.0	1.0	0.621	p	TL
179.244	2.0	2-back	0.0	1.0	0.57	s	TR
181.26	2.0	2-back	0.0	1.0	0.552	g	BR
183.276	2.0	2-back	0.0	1.0	0.527	p	BL
185.292	2.0	2-back	1.0	1.0	0.601	f	BR
187.307	2.0	2-back	0.0	1.0	0.689	r	TR
189.323	2.0	2-back	0.0	1.0	0.769	s	BL
191.339	2.0	2-back	1.0	1.0	0.546	z	TR
193.355	2.0	2-back	1.0	1.0	1.003	x	BL
195.37	2.0	2-back	0.0	1.0	0.577	c	TL
197.386	2.0	2-back	0.0	0.0	0.833	r	TR
199.402	2.0	2-back	0.0	1.0	0.471	v	BR
201.417	2.0	2-back	0.0	0.0	0.872	l	TL
203.433	2.0	2-back	1.0	0.0	0.43	c	BR
205.449	2.0	2-back	0.0	1.0	0.678	s	TR
207.465	2.0	2-back	1.0	1.0	0.794	t	BR
209.48	2.0	2-back	0.0	1.0	0.578	r	BL
211.496	2.0	2-back	0.0	1.0	0.841	f	TL
213.512	2.0	2-back	1.0	1.0	0.568	z	BL
215.527	2.0	2-back	0.0	1.0	0.617	l	TR
217.543	2.0	2-back	0.0	0.0	0.531	x	TL
219.559	2.0	2-back	1.0	1.0	0.594	f	TR
221.575	2.0	2-back	0.0	1.0	0.772	g	BR
223.59	2.0	2-back	0.0	1.0	0.754	t	BL
225.606	2.0	2-back	1.0	1.0	0.515	z	BR
231.67	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.719	2.0	baseline	1.0	1.0	0.299	redcross.bmp	n/a
235.768	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.817	2.0	baseline	1.0	1.0	0.309	redcross.bmp	n/a
239.866	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.915	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.964	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.013	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.062	2.0	baseline	1.0	1.0	0.324	redcross.bmp	n/a
250.111	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.16	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.209	2.0	baseline	1.0	1.0	0.515	redcross.bmp	n/a
